timestamp,temperatura_celsius,humedad_relativa,presion_hpa,velocidad_viento_kmh,precipitacion_mm,indice_uv
2024-09-21 23:00:00,7.4,79.2,1012.5,16.2,0.0,0.0
2024-09-22 00:00:00,8.0,81.1,1011.8,10.5,0.0,0.0
2024-09-22 01:00:00,7.8,81.4,1013.7,7.9,0.0,0.0
2024-09-22 02:00:00,7.9,82.3,1011.9,13.0,0.0,0.0
2024-09-22 03:00:00,9.4,82.5,1011.9,10.5,0.0,0.0
2024-09-22 04:00:00,11.7,84.8,1010.4,8.8,0.0,0.0
2024-09-22 05:00:00,11.7,82.2,1011.9,7.4,0.0,0.0
2024-09-22 06:00:00,14.6,85.0,1009.8,8.4,0.0,0
2024-09-22 07:00:00,16.2,82.5,1013.2,6.2,0.0,1.7
2024-09-22 08:00:00,15.6,84.1,1012.0,4.1,0.0,3.5
2024-09-22 09:00:00,18.3,77.6,1012.2,6.4,0.0,4.8
2024-09-22 10:00:00,18.1,80.4,1010.5,7.9,0.0,6.5
2024-09-22 11:00:00,19.8,74.2,1014.2,13.9,0.0,6.8
2024-09-22 12:00:00,19.3,72.9,1014.8,6.2,0.0,7.4
2024-09-22 13:00:00,20.9,68.9,1012.6,,0.0,7.2
2024-09-22 14:00:00,19.5,72.7,1013.7,12.9,0.0,7.6
2024-09-22 15:00:00,19.1,69.6,1012.4,14.1,0.0,6.9
2024-09-22 16:00:00,16.4,68.9,1012.9,15.9,0.0,6.1
2024-09-22 17:00:00,15.2,67.3,1014.4,31.9,0.0,4.7
2024-09-22 18:00:00,13.7,69.1,1013.5,13.5,0.0,3.2
2024-09-22 19:00:00,12.0,70.5,1015.0,13.5,0.0,1.4
2024-09-22 20:00:00,11.2,73.3,1011.7,9.8,0.0,0.1
2024-09-22 21:00:00,10.0,72.7,1011.5,18.3,0.0,0.0
2024-09-22 22:00:00,8.2,75.0,1013.3,9.7,0.0,0.0
2024-09-22 23:00:00,6.4,81.2,1011.7,10.4,0.0,0.0
2024-09-23 00:00:00,8.2,74.8,1010.2,6.2,0.0,0.0
2024-09-23 01:00:00,8.0,79.7,1012.7,10.9,0.0,0.0
2024-09-23 02:00:00,7.8,84.2,1012.4,39.4,0.0,0.0
2024-09-23 03:00:00,10.3,81.9,1011.1,10.8,0.0,0.0
2024-09-23 04:00:00,11.1,84.4,1012.4,8.9,0.0,0.0
2024-09-23 05:00:00,12.9,81.4,1013.6,10.5,0.0,0.0
2024-09-23 06:00:00,13.8,85.4,1010.2,7.4,0.0,0.2
2024-09-23 07:00:00,16.0,82.2,1012.0,9.2,0.0,1.3
2024-09-23 08:00:00,17.0,83.0,1016.1,7.6,0.0,3.1
2024-09-23 09:00:00,20.3,80.4,1012.4,6.2,0.0,4.8
2024-09-23 10:00:00,19.4,75.7,1010.5,7.4,0.0,5.7
2024-09-23 11:00:00,20.6,73.3,1011.4,19.1,0.0,7.2
2024-09-23 12:00:00,20.9,70.6,1011.6,9.2,0.0,7.6
2024-09-23 13:00:00,19.9,70.0,1016.6,7.7,0.0,8.0
2024-09-23 14:00:00,19.6,71.8,1011.3,17.1,0.0,7.4
2024-09-23 15:00:00,18.5,70.7,1011.5,10.6,0.0,6.7
2024-09-23 16:00:00,16.7,66.7,1012.4,10.7,0.0,5.8
2024-09-23 17:00:00,15.8,68.2,1014.6,9.0,0.0,4.7
2024-09-23 18:00:00,13.9,68.2,1011.2,23.9,0.0,3.3
2024-09-23 19:00:00,13.1,72.9,1013.0,32.8,0.0,1.4
2024-09-23 20:00:00,10.1,71.8,1013.2,11.1,0.0,0
2024-09-23 21:00:00,9.3,71.8,1013.3,13.2,0.0,0.0
2024-09-23 22:00:00,8.0,75.8,1012.2,25.9,0.0,0.0
2024-09-23 23:00:00,7.4,77.1,1013.5,11.5,0.0,0.0
2024-09-24 00:00:00,8.8,77.7,1014.5,19.3,0.0,0.0
2024-09-24 01:00:00,9.3,80.6,1012.2,8.8,0.0,0.0
2024-09-24 02:00:00,8.6,83.9,1012.7,12.7,0.0,0.0
2024-09-24 03:00:00,9.7,82.8,1013.5,12.7,0.0,0.0
2024-09-24 04:00:00,10.6,85.6,1010.6,14.5,0.0,0.0
2024-09-24 05:00:00,12.4,84.6,1009.9,10.1,0.0,0.0
2024-09-24 06:00:00,13.7,85.6,1011.2,18.6,0.0,0.2
2024-09-24 07:00:00,14.7,85.6,1012.8,7.4,0.0,1.9
2024-09-24 08:00:00,18.2,79.0,1009.2,7.8,0.0,3.5
2024-09-24 09:00:00,19.4,78.4,1012.5,6.6,0.0,5.0
2024-09-24 10:00:00,19.4,77.0,1011.4,9.4,0.0,6.0
2024-09-24 11:00:00,20.2,73.1,1013.5,10.3,0.0,6.7
2024-09-24 12:00:00,20.6,74.2,1013.4,10.1,0.0,7.5
2024-09-24 13:00:00,20.0,69.9,1011.9,10.7,0.0,8.1
2024-09-24 14:00:00,20.2,72.8,1010.7,7.7,0.0,7.5
2024-09-24 15:00:00,18.5,66.9,1012.7,7.9,0.0,7.2
2024-09-24 16:00:00,16.3,68.5,1012.8,18.9,0.0,5.9
2024-09-24 17:00:00,16.5,68.9,1010.8,24.4,0.0,4.5
2024-09-24 18:00:00,15.1,65.6,1010.3,10.8,0.0,3.4
2024-09-24 19:00:00,12.3,71.9,1013.5,26.3,0.0,1.9
2024-09-24 20:00:00,11.4,70.1,1014.6,16.0,0.0,0.0
2024-09-24 21:00:00,8.8,,1012.4,7.7,0.0,0.0
2024-09-24 22:00:00,8.0,75.0,1010.5,21.3,0.0,0.0
2024-09-24 23:00:00,,78.1,1013.7,7.8,0.0,0.0
2024-09-25 00:00:00,10.1,77.6,1014.7,15.8,0.0,0.0
2024-09-25 01:00:00,8.3,80.2,1010.7,23.6,0.0,0.0
2024-09-25 02:00:00,8.1,86.1,1012.9,12.9,0.0,0.0
2024-09-25 03:00:00,9.3,84.8,1014.4,6.4,0.0,0.0
2024-09-25 04:00:00,11.5,82.5,1011.8,6.2,0.0,0.0
2024-09-25 05:00:00,12.5,83.9,1015.2,7.1,0.0,0.0
2024-09-25 06:00:00,13.8,85.4,1011.5,10.6,0.0,0.0
2024-09-25 07:00:00,15.5,81.5,1011.3,6.1,0.0,1.7
2024-09-25 08:00:00,17.6,82.9,,6.7,0.0,3.6
2024-09-25 09:00:00,18.6,79.7,1012.9,8.8,0.0,4.7
25/09/2024 10:00,19.4,77.6,1011.0,4.0,0.0,5.8
2024-09-25 11:00:00,21.4,70.8,1013.5,4.9,0.0,6.5
2024-09-25 12:00:00,20.6,76.3,1013.7,6.3,0.0,7.2
2024-09-25 13:00:00,20.3,70.4,1013.9,17.4,0.0,7.3
2024-09-25 14:00:00,20.5,70.8,1013.6,11.9,0.0,7.4
2024-09-25 15:00:00,18.7,,1011.6,15.0,0.0,7.1
2024-09-25 16:00:00,16.1,70.2,1007.7,16.2,0.0,6.1
2024-09-25 17:00:00,14.9,72.8,1012.1,14.7,0.0,4.5
25/09/2024 18:00,13.9,70.5,1012.8,11.7,0.0,3.5
2024-09-25 19:00:00,11.4,72.8,1009.6,11.8,0.0,1.7
2024-09-25 20:00:00,10.2,69.8,1011.5,10.7,0.0,0.0
2024-09-25 21:00:00,9.6,74.5,1013.3,18.8,0.0,0.0
2024-09-25 22:00:00,9.9,72.1,1012.2,13.4,0.0,0.0
2024-09-25 23:00:00,8.5,77.9,1013.4,20.0,0.0,0.0
2024-09-26 00:00:00,36.7,78.7,1012.7,18.7,0.0,0.0
2024-09-26 01:00:00,8.6,78.1,1012.4,11.9,0.0,0.0
2024-09-26 02:00:00,8.9,82.5,1009.9,11.3,0.0,0.0
2024-09-26 03:00:00,10.3,80.5,1012.0,21.9,0.0,0.0
2024-09-26 04:00:00,11.1,86.1,1013.2,8.4,0.0,0.0
2024-09-26 05:00:00,13.6,83.6,1014.0,12.0,0.0,0.0
2024-09-26 06:00:00,14.7,82.5,1015.4,7.3,0.0,0.1
2024-09-26 07:00:00,16.0,83.3,1013.5,10.4,0.0,1.3
2024-09-26 08:00:00,17.1,79.2,1011.9,12.0,0.0,3.3
26/09/2024 09:00,19.8,76.6,1010.8,6.2,0.0,4.8
2024-09-26 10:00:00,19.2,77.0,,9.5,0.0,6.2
2024-09-26 11:00:00,21.0,72.9,1011.7,9.5,0.0,7.4
2024-09-26 12:00:00,21.0,72.5,1013.2,7.9,0.0,7.5
2024-09-26 13:00:00,21.2,70.5,1011.8,14.1,0.0,7.4
2024-09-26 14:00:00,,68.9,1013.6,14.1,0.0,7.2
2024-09-26 15:00:00,19.6,70.8,1011.1,11.9,0.0,7.2
2024-09-26 16:00:00,17.2,70.7,1013.9,17.7,0.0,6.2
2024-09-26 17:00:00,16.5,66.0,1013.3,10.3,0.0,4.7
2024-09-26 18:00:00,14.1,68.6,1014.8,15.5,0.0,3.3
2024-09-26 19:00:00,12.8,70.0,1014.6,11.5,0.0,1.7
2024-09-26 20:00:00,10.6,70.9,1012.0,22.9,0.0,0
2024-09-26 21:00:00,8.5,71.1,1013.9,22.7,0.0,0.0
2024-09-26 22:00:00,8.2,73.5,1011.3,9.7,0.0,0.0
2024-09-26 23:00:00,8.2,78.7,1010.4,17.3,0.0,0.0
2024-09-27 00:00:00,7.6,80.2,,21.8,0.0,0.0
27/09/2024 01:00,8.5,78.1,1014.9,15.1,0.0,0.0
2024-09-27 02:00:00,9.2,83.4,1012.5,14.9,0.0,0.0
27/09/2024 03:00,10.3,80.1,1015.3,18.0,0.0,0.0
2024-09-27 04:00:00,12.0,85.4,1011.0,11.1,0.0,0.0
2024-09-27 05:00:00,12.0,79.9,1012.7,8.0,0.0,0.0
2024-09-27 06:00:00,14.1,84.4,1011.0,6.0,0.0,0.0
2024-09-27 07:00:00,15.9,81.0,1013.4,7.2,0.0,1.7
2024-09-27 08:00:00,16.9,79.5,1013.0,4.5,0.0,3.3
2024-09-27 09:00:00,19.1,78.8,1013.4,5.4,0.0,5.0
2024-09-27 10:00:00,19.7,75.7,1013.2,6.0,0.0,6.2
2024-09-27 11:00:00,20.8,74.7,1013.4,10.1,0.0,6.8
2024-09-27 12:00:00,20.2,71.0,1013.3,7.9,0.0,7.8
2024-09-27 13:00:00,20.5,71.6,1010.2,15.6,0.0,8.1
2024-09-27 14:00:00,21.0,66.0,1010.5,11.8,0.0,7.7
2024-09-27 15:00:00,20.3,68.2,1011.2,,0.0,7.1
2024-09-27 16:00:00,18.1,67.3,1012.2,34.1,0.0,6.1
2024-09-27 17:00:00,16.0,69.1,1009.9,24.7,0.0,4.2
2024-09-27 18:00:00,14.5,71.0,,14.0,0.0,3.3
2024-09-27 19:00:00,13.7,69.3,1015.1,12.1,0.0,1.5
2024-09-27 20:00:00,11.3,75.8,1012.4,19.2,0.0,0
2024-09-27 21:00:00,9.4,74.6,1012.5,14.3,0.0,0.0
2024-09-27 22:00:00,8.9,75.1,1013.5,24.8,0.0,0.0
2024-09-27 23:00:00,8.5,77.4,1010.0,16.2,0.0,0.0
2024-09-28 00:00:00,8.2,79.7,1012.3,9.7,0.0,0.0
2024-09-28 01:00:00,8.0,82.3,1013.4,16.0,0.0,0.0
2024-09-28 02:00:00,9.5,84.4,1013.5,8.4,0.0,0.0
2024-09-28 03:00:00,11.1,85.1,1012.8,5.8,0.0,0.0
2024-09-28 04:00:00,11.6,81.3,1011.0,20.1,0.0,0.0
2024-09-28 05:00:00,13.2,88.0,1015.3,6.1,0.0,0.0
2024-09-28 06:00:00,15.9,84.0,1014.4,6.4,0.0,0.1
2024-09-28 07:00:00,14.8,79.8,1015.3,8.5,0.0,1.8
2024-09-28 08:00:00,18.1,79.4,1010.8,5.9,0.0,3.5
2024-09-28 09:00:00,20.2,75.8,1014.7,8.9,0.0,4.7
2024-09-28 10:00:00,19.3,77.3,1012.3,7.2,0.0,6.1
2024-09-28 11:00:00,20.7,72.3,1010.4,8.7,0.0,7.2
2024-09-28 12:00:00,22.3,72.2,1015.6,13.9,0.0,7.3
2024-09-28 13:00:00,22.0,71.2,1013.5,13.2,0.0,7.9
2024-09-28 14:00:00,19.5,68.7,1013.3,31.7,0.0,7.6
2024-09-28 15:00:00,18.2,70.6,1012.8,20.7,0.0,6.7
2024-09-28 16:00:00,18.9,65.4,1013.7,10.6,0.0,6.2
2024-09-28 17:00:00,17.0,70.2,1010.8,30.1,0.0,5.2
2024-09-28 18:00:00,15.2,69.4,1012.5,28.4,0.0,3.5
2024-09-28 19:00:00,12.5,69.0,1012.1,11.9,0.0,1.9
2024-09-28 20:00:00,10.8,69.8,1010.5,13.2,0.0,0
2024-09-28 21:00:00,9.2,73.5,1011.1,12.3,0.0,0.0
2024-09-28 22:00:00,8.9,74.7,1012.4,18.9,0.0,0.0
2024-09-28 23:00:00,8.4,78.6,1012.7,9.6,0.0,0.0
2024-09-29 00:00:00,9.4,78.0,1010.9,20.4,0.0,0.0
2024-09-29 01:00:00,7.9,79.1,1013.6,12.4,0.0,0.0
2024-09-29 02:00:00,10.8,,1014.4,14.3,0.0,0.0
2024-09-29 03:00:00,10.1,81.8,1011.1,10.1,0.0,0.0
2024-09-29 04:00:00,11.3,83.3,1013.4,10.9,0.0,0.0
2024-09-29 05:00:00,12.1,84.9,1014.0,10.7,0.0,0.0
2024-09-29 06:00:00,15.8,79.4,1014.6,10.5,0.0,0.4
2024-09-29 07:00:00,16.8,80.4,1012.3,13.5,0.0,1.6
2024-09-29 08:00:00,18.3,79.9,1014.3,11.9,0.0,3.4
2024-09-29 09:00:00,18.2,76.1,1013.0,5.8,0.0,4.6
2024-09-29 10:00:00,20.8,76.8,1012.1,9.5,0.0,6.1
2024-09-29 11:00:00,21.2,77.1,1014.5,4.7,0.0,6.9
2024-09-29 12:00:00,21.3,71.4,1012.9,14.1,0.0,7.5
2024-09-29 13:00:00,21.2,,1011.2,10.9,0.0,7.9
2024-09-29 14:00:00,20.0,69.5,1013.9,15.0,0.0,7.4
2024-09-29 15:00:00,19.7,65.0,1014.7,13.3,0.0,7.2
2024-09-29 16:00:00,18.4,68.3,1011.4,12.8,0.0,6.3
2024-09-29 17:00:00,17.0,64.7,1013.9,27.0,0.0,4.4
2024-09-29 18:00:00,13.8,67.8,1012.9,20.4,0.0,3.3
2024-09-29 19:00:00,,71.7,1014.2,11.0,2.5,1.9
2024-09-29 20:00:00,10.0,76.0,1013.9,14.2,0.0,0.1
2024-09-29 21:00:00,,73.5,1014.6,10.5,0.0,0.0
2024-09-29 22:00:00,9.6,77.8,1011.9,19.0,0.0,0.0
2024-09-29 23:00:00,9.6,76.0,1011.6,19.8,0.0,0.0
2024-09-30 00:00:00,8.9,77.5,1013.2,7.0,0.0,0.0
2024-09-30 01:00:00,8.9,78.1,1013.4,10.5,0.0,0.0
2024-09-30 02:00:00,9.4,83.7,1011.6,9.1,0.0,0.0
2024-09-30 03:00:00,10.9,84.0,1012.5,4.4,0.0,0.0
2024-09-30 04:00:00,12.5,80.0,1012.6,9.8,0.0,0.0
2024-09-30 05:00:00,13.8,83.1,1013.8,11.2,0.0,0.0
2024-09-30 06:00:00,14.7,80.3,1013.7,11.5,0.0,0.2
2024-09-30 07:00:00,16.6,82.2,1010.6,8.4,0.0,2.0
2024-09-30 08:00:00,18.9,81.0,1014.0,6.5,0.0,3.7
2024-09-30 09:00:00,18.5,77.1,1010.6,9.1,0.0,5.1
2024-09-30 10:00:00,20.6,74.4,1011.7,4.4,0.0,6.5
2024-09-30 11:00:00,21.5,71.4,1011.7,3.6,0.0,6.9
2024-09-30 12:00:00,21.7,71.9,1013.3,10.9,0.0,7.7
2024-09-30 13:00:00,20.7,72.8,1012.8,14.4,0.0,7.7
2024-09-30 14:00:00,22.7,67.7,1013.3,,0.0,7.7
2024-09-30 15:00:00,20.3,69.6,1014.0,12.7,0.0,7.3
2024-09-30 16:00:00,18.3,66.9,1013.0,,0.0,6.3
2024-09-30 17:00:00,16.2,70.8,1014.5,15.1,0.0,5.0
2024-09-30 18:00:00,14.3,67.3,1011.1,23.7,0.0,3.8
2024-09-30 19:00:00,14.3,68.2,1014.5,17.8,0.0,1.9
2024-09-30 20:00:00,12.1,70.2,1011.3,16.6,0.0,0
2024-09-30 21:00:00,10.7,,1012.3,8.6,0.0,0.0
2024-09-30 22:00:00,9.8,76.4,1013.0,11.9,0.0,0.0
2024-09-30 23:00:00,8.1,75.5,1012.5,16.9,0.0,0.0
01/10/2024 00:00,9.8,78.3,1012.9,18.7,0.0,0.0
2024-10-01 01:00:00,8.8,80.6,1013.0,14.8,0.0,0.0
2024-10-01 02:00:00,9.6,80.1,1013.9,18.8,0.0,0.0
01/10/2024 03:00,10.3,81.6,1014.8,16.4,0.0,0.0
2024-10-01 04:00:00,12.1,84.1,1011.8,10.0,0.0,0.0
2024-10-01 05:00:00,14.9,86.4,1013.5,9.5,0.0,0.0
2024-10-01 06:00:00,16.6,81.5,1013.1,15.1,0.0,0
01/10/2024 07:00,16.6,86.1,1012.5,7.5,0.0,1.7
2024-10-01 08:00:00,18.6,80.3,1011.0,6.0,0.0,3.4
2024-10-01 09:00:00,19.5,78.5,1015.6,4.2,0.0,5.0
2024-10-01 10:00:00,20.3,77.5,1012.0,16.2,0.0,7.1
2024-10-01 11:00:00,21.5,72.1,1014.2,8.6,0.0,7.3
2024-10-01 12:00:00,21.6,71.2,1013.1,15.5,0.0,7.8
2024-10-01 13:00:00,22.3,69.4,1012.2,13.7,0.0,7.5
2024-10-01 14:00:00,21.0,66.7,1013.1,22.1,0.0,8.0
2024-10-01 15:00:00,19.5,66.4,1012.6,,0.6,7.1
2024-10-01 16:00:00,17.7,66.0,1012.7,15.2,0.0,5.8
2024-10-01 17:00:00,16.3,68.1,1014.3,17.7,0.0,4.8
2024-10-01 18:00:00,15.0,69.2,1012.2,13.8,0.0,2.9
2024-10-01 19:00:00,12.4,71.0,1014.9,20.9,0.0,1.6
01/10/2024 20:00,11.2,74.0,1012.6,20.1,0.0,0.5
2024-10-01 21:00:00,10.0,74.8,1011.6,20.1,0.0,0.0
2024-10-01 22:00:00,,72.9,1013.2,14.1,0.0,0.0
2024-10-01 23:00:00,9.2,77.4,1014.8,10.4,0.0,0.0
2024-10-02 00:00:00,8.1,77.6,1014.7,22.9,0.0,0.0
2024-10-02 01:00:00,8.2,77.4,1014.5,12.2,0.0,0.0
2024-10-02 02:00:00,10.9,80.1,1009.8,10.3,0.0,0.0
2024-10-02 03:00:00,11.8,84.6,1011.8,8.8,0.0,0.0
2024-10-02 04:00:00,11.9,83.8,1013.0,8.9,0.0,0.0
2024-10-02 05:00:00,14.2,78.5,1015.3,8.8,0.0,0.0
2024-10-02 06:00:00,16.3,78.9,1011.5,33.6,0.0,0.3
2024-10-02 07:00:00,18.6,80.3,1012.5,10.0,0.0,1.8
2024-10-02 08:00:00,17.9,79.1,1013.1,11.4,0.0,3.8
2024-10-02 09:00:00,21.0,78.8,1015.4,13.3,0.0,5.0
2024-10-02 10:00:00,23.0,76.7,1012.7,8.3,0.0,6.0
2024-10-02 11:00:00,22.0,72.5,1012.2,10.6,0.0,7.1
2024-10-02 12:00:00,22.7,71.7,1012.3,11.6,0.0,7.8
2024-10-02 13:00:00,,69.9,1015.8,17.1,0.0,8.2
2024-10-02 14:00:00,22.0,68.5,1011.7,8.8,0.0,8.1
2024-10-02 15:00:00,20.8,68.4,1013.3,16.8,0.0,7.4
2024-10-02 16:00:00,19.2,64.2,1014.2,21.3,0.0,5.9
2024-10-02 17:00:00,16.7,64.8,1011.9,11.9,0.0,4.8
2024-10-02 18:00:00,15.5,66.2,1012.8,14.9,0.0,3.5
2024-10-02 19:00:00,13.7,70.1,1013.1,22.9,0.0,1.8
2024-10-02 20:00:00,12.8,70.3,1014.8,18.8,0.0,0
2024-10-02 21:00:00,10.6,72.5,1011.0,17.3,0.0,0.0
2024-10-02 22:00:00,9.6,73.9,1012.5,10.5,0.0,0.0
2024-10-02 23:00:00,8.8,73.3,1014.9,21.8,0.0,0.0
2024-10-03 00:00:00,8.5,78.3,1011.1,8.5,0.0,0.0
2024-10-03 01:00:00,10.8,76.9,1015.0,13.3,0.0,0.0
2024-10-03 02:00:00,11.0,79.1,1013.5,13.6,0.0,0.0
2024-10-03 03:00:00,10.6,82.2,1015.0,9.1,0.0,0.0
2024-10-03 04:00:00,13.3,81.1,1012.9,9.3,0.0,0.0
2024-10-03 05:00:00,13.4,84.4,1013.1,7.8,0.0,0.0
2024-10-03 06:00:00,15.9,80.6,1013.1,9.0,0.0,0.3
2024-10-03 07:00:00,18.3,79.1,1012.3,9.8,0.0,1.5
2024-10-03 08:00:00,18.1,77.9,1013.7,5.1,0.0,3.1
2024-10-03 09:00:00,18.9,76.5,1017.7,8.8,0.0,4.7
03/10/2024 10:00,21.7,75.3,1012.1,6.7,0.0,6.4
2024-10-03 11:00:00,21.9,74.0,1013.9,14.6,0.0,7.2
03/10/2024 12:00,22.3,70.7,1012.5,17.1,0.0,8.1
2024-10-03 13:00:00,23.6,69.6,1013.5,18.0,0.0,8.5
2024-10-03 14:00:00,21.0,67.0,1010.7,24.0,0.0,8.7
2024-10-03 15:00:00,19.7,67.5,1016.6,12.0,0.0,7.6
2024-10-03 16:00:00,18.5,67.7,1011.9,13.9,0.0,6.1
03/10/2024 17:00,17.9,66.3,1013.4,9.7,0.0,5.3
2024-10-03 18:00:00,15.2,69.7,1014.9,25.9,0.0,3.9
2024-10-03 19:00:00,15.0,65.5,1013.4,15.5,0.0,2.0
2024-10-03 20:00:00,12.3,67.7,1014.8,18.7,0.0,0.2
2024-10-03 21:00:00,10.7,74.2,1013.0,23.9,0.0,0.0
2024-10-03 22:00:00,10.1,71.8,1012.9,20.0,0.0,0.0
2024-10-03 23:00:00,9.3,77.0,1011.5,8.3,0.0,0.0
2024-10-04 00:00:00,8.5,78.1,1015.2,20.2,0.0,0.0
2024-10-04 01:00:00,9.2,79.2,1012.1,11.2,0.0,0.0
2024-10-04 02:00:00,10.6,78.1,1013.2,11.8,0.0,0.0
2024-10-04 03:00:00,12.1,79.8,1012.9,9.7,0.0,0.0
2024-10-04 04:00:00,11.2,80.0,1014.3,17.5,0.0,0.0
2024-10-04 05:00:00,13.4,82.6,1015.4,8.4,0.0,0.0
2024-10-04 06:00:00,17.0,79.5,1013.2,7.5,0.0,0
2024-10-04 07:00:00,17.3,81.1,1015.6,4.6,0.0,1.7
2024-10-04 08:00:00,19.1,75.9,1015.7,12.6,0.0,3.5
2024-10-04 09:00:00,22.0,71.6,1013.2,6.5,0.0,5.0
2024-10-04 10:00:00,22.2,73.1,1010.9,7.9,0.0,6.5
2024-10-04 11:00:00,21.9,73.5,1015.0,10.2,0.0,7.7
2024-10-04 12:00:00,21.8,73.5,1014.2,13.9,0.0,7.7
2024-10-04 13:00:00,23.0,67.4,1013.6,4.9,0.0,8.3
2024-10-04 14:00:00,22.9,69.0,1012.8,8.6,0.0,7.7
2024-10-04 15:00:00,20.9,68.4,1015.4,7.8,0.0,7.1
2024-10-04 16:00:00,19.5,67.9,1013.6,11.3,0.0,6.6
2024-10-04 17:00:00,17.6,68.5,1014.4,9.8,0.0,4.9
2024-10-04 18:00:00,14.8,64.8,1013.7,22.6,0.0,3.6
2024-10-04 19:00:00,14.0,70.9,1015.2,20.2,0.0,2.1
2024-10-04 20:00:00,13.0,71.3,1012.0,13.6,0.0,0
2024-10-04 21:00:00,11.6,71.6,1011.8,11.7,0.0,0.0
2024-10-04 22:00:00,10.3,78.0,1010.5,20.2,0.0,0.0
2024-10-04 23:00:00,9.1,78.6,1013.3,18.4,0.0,0.0
2024-10-05 00:00:00,8.2,78.9,1010.8,13.9,0.0,0.0
2024-10-05 01:00:00,9.2,79.7,1013.6,15.7,0.0,0.0
2024-10-05 02:00:00,10.5,83.7,1015.0,12.2,0.0,0.0
2024-10-05 03:00:00,12.2,80.2,1012.1,16.5,0.0,0.0
2024-10-05 04:00:00,13.4,84.3,1015.0,6.0,0.0,0.0
2024-10-05 05:00:00,14.5,83.1,1015.0,6.8,0.0,0.0
2024-10-05 06:00:00,17.3,79.6,1012.1,6.6,0.0,0
2024-10-05 07:00:00,18.6,80.3,1015.7,7.7,0.0,1.1
2024-10-05 08:00:00,20.4,77.1,1014.5,3.7,0.0,3.8
2024-10-05 09:00:00,20.2,79.0,1012.9,12.2,0.0,5.2
2024-10-05 10:00:00,22.2,72.6,1016.0,5.0,0.0,6.3
2024-10-05 11:00:00,,70.7,1014.4,14.6,0.0,7.4
2024-10-05 12:00:00,23.5,68.5,1010.2,9.3,0.0,8.0
2024-10-05 13:00:00,22.1,72.2,1012.1,10.2,0.0,8.6
2024-10-05 14:00:00,22.4,70.3,1014.3,9.5,0.0,7.7
2024-10-05 15:00:00,21.2,67.0,1011.0,22.0,0.0,7.7
2024-10-05 16:00:00,19.1,67.0,1009.9,14.2,0.0,6.3
2024-10-05 17:00:00,18.7,70.0,1014.1,12.1,0.0,5.5
2024-10-05 18:00:00,17.2,66.7,1012.3,16.9,0.0,3.5
2024-10-05 19:00:00,14.4,70.5,1010.8,30.7,0.0,1.8
2024-10-05 20:00:00,11.9,69.4,1014.4,27.6,0.0,0.3
2024-10-05 21:00:00,12.1,70.7,1013.4,10.8,0.0,0.0
2024-10-05 22:00:00,9.9,74.4,1012.2,20.9,0.0,0.0
05/10/2024 23:00,9.9,77.0,1014.3,25.1,0.0,0.0
2024-10-06 00:00:00,8.9,78.9,1012.7,10.4,0.0,0.0
2024-10-06 01:00:00,11.3,79.0,1012.7,18.7,0.0,0.0
06/10/2024 02:00,10.3,81.9,1013.1,8.7,0.0,0.0
2024-10-06 03:00:00,11.7,83.1,1015.0,9.6,0.0,0.0
2024-10-06 04:00:00,13.3,84.5,1010.5,7.0,0.0,0.0
2024-10-06 05:00:00,15.0,78.4,1016.0,4.9,0.0,0.0
2024-10-06 06:00:00,15.6,79.9,1015.8,8.9,0.0,0
2024-10-06 07:00:00,19.0,77.4,1013.9,14.1,0.0,1.9
2024-10-06 08:00:00,21.1,79.1,1012.7,7.9,0.0,3.5
2024-10-06 09:00:00,20.8,77.6,1012.8,,0.0,5.1
2024-10-06 10:00:00,22.9,75.0,1012.8,9.1,0.0,6.4
2024-10-06 11:00:00,22.9,71.8,1015.5,5.4,0.0,7.9
2024-10-06 12:00:00,22.6,67.8,1012.0,4.7,0.0,8.0
2024-10-06 13:00:00,24.0,69.4,1014.1,6.5,0.0,8.5
2024-10-06 14:00:00,21.4,64.3,1016.7,8.4,0.0,8.2
2024-10-06 15:00:00,20.4,67.9,1015.0,9.1,0.0,7.4
2024-10-06 16:00:00,19.2,66.2,1012.7,15.1,0.0,6.7
2024-10-06 17:00:00,17.7,66.2,1011.8,11.5,0.0,5.3
2024-10-06 18:00:00,16.4,68.9,1016.8,26.0,0.0,3.5
2024-10-06 19:00:00,15.7,66.5,1015.5,22.0,0.0,2.3
2024-10-06 20:00:00,12.3,69.5,1016.2,23.5,0.0,0.1
06/10/2024 21:00,12.3,74.5,1012.8,28.7,0.0,0.0
2024-10-06 22:00:00,11.0,74.6,1015.0,11.5,0.0,0.0
2024-10-06 23:00:00,9.6,73.3,1015.0,12.6,0.0,0.0
2024-10-07 00:00:00,9.8,76.2,1012.5,11.9,0.0,0.0
2024-10-07 01:00:00,10.5,79.4,1013.9,28.9,0.0,0.0
07/10/2024 02:00,9.8,80.8,1014.1,10.8,0.0,0.0
2024-10-07 03:00:00,11.5,88.2,1013.5,9.2,0.0,0.0
2024-10-07 04:00:00,12.2,79.7,1013.3,13.4,0.0,0.0
2024-10-07 05:00:00,15.8,79.3,1013.4,8.4,0.0,0.0
2024-10-07 06:00:00,18.0,80.8,1013.6,4.6,0.0,0
2024-10-07 07:00:00,19.2,78.7,1012.4,7.0,0.0,2.3
2024-10-07 08:00:00,19.1,79.0,1014.6,9.6,0.0,3.4
